player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jalen Duren,durenja01,2023,3489,1670,-1.775983214005526,-.037849466615362,-1.813832680620888,-2.086592660449637,-.0589144615937916,-2.145507122043429,-1.919017416227312,.0170839097686436,-1.901933506458668,.7204884265462389,.7204884265462389,0,-2.004120787343808,-.4115867351885497,-2.415707522532358,-.2923694183590103
Tari Eason,easonta01,2023,3753,1767,-.412676970389714,.4535495665747135,.0408725961849996,-1.849737182595538,3.025824534724925,1.176087352129387,-.68694547251104,1.084379743635229,.3974342711241892,2.845951478292833,2.845951478292833,0,-.9739610984290753,.3949395428309221,-.5790215555981533,.3011432073723417
Anthony Edwards,edwaran01,2023,6418,3041,1.574295057428175,.0964018762167353,1.67069693364491,3.205734782942961,1.078707693717738,4.2844424766607,2.018195640183412,.2951111871349348,2.313306827318347,8.012242952989908,6.423361055964551,1.588881897025356,2.114457461532629,.7627311390308897,2.877188600563519,.6474488334221732
Kessler Edwards,edwarke02,2023,834,392,-1.794749939423353,-.2640952612529462,-2.058845200676299,2.946723787301116,.0205505896068585,2.967274376907974,-.9191000661121351,-.1841937225834364,-1.103293788695572,.3332275855639841,.2980509451151389,.0351766404488453,-1.427305119065582,-.545939580075128,-1.97324469914071,-.1293617176691585
Keon Ellis,elliske01,2023,147,71,2.547411407180899,-1.263368731684203,1.284042675496696,-9.56827003440168,-2.788090111466314,-12.35636014586799,.1999731630451693,-1.609294042304499,-1.40932087925933,.0483644365182369,.0483644365182369,0,1.84496621468908,-2.122818964300055,-.2778527496109744,-.4168954936363889
Joel Embiid,embiijo01,2023,5286,2620,3.950645520969449,3.962874065092878,7.913519586062327,2.069956714999855,3.72621938104174,5.796176096041595,3.72150508727318,4.101777505131697,7.82328259240488,14.22075180058035,12.82538398491,1.39536781567034,3.945404634022847,3.541591242051053,7.4869958760739,.46323607057752
Drew Eubanks,eubandr01,2023,3311,1584,-2.016774912131607,.3718100550997443,-1.644964857031862,.5494626837511875,-1.530323750791488,-.9808610670403001,-1.619051898673277,.0713265347984655,-1.547725363874812,.9659450839601279,.9659450839601279,0,-2.037526256763256,.39438119278213,-1.643145063981126,-.5901853377262135
Bruno Fernando,fernabr01,2023,844,405,-2.029701966028246,1.545146979635337,-.4845549863929094,-2.679388009049553,1.532443505059845,-1.146944503989709,-2.268712114526176,1.709054324937715,-.559657789588461,.4527714537396578,.4527714537396578,0,-2.259399882475747,.1131160524539235,-2.146283830021824,-.1878373046448423
Dorian Finney-Smith,finnedo01,2023,4251,2110,-2.590235093047025,1.524184981626205,-1.066050111420821,.150273865122344,.4948778418450238,.645151706967368,-2.186930930214745,1.416270315953449,-.7706606142612963,2.153840346830441,1.883740816801497,.2700995300289438,-1.862893228652216,1.51231050731531,-.3505827213369059,-.3682495542470966
Malachi Flynn,flynnma01,2023,1426,691,-1.372998369554439,-2.767278356087871,-4.140276725642311,-2.486761096064009,-2.238304349264419,-4.725065445328428,-1.707840188281972,-2.837318262955671,-4.545158451237643,-.6272308307588608,-.6272308307588608,0,-1.546049707545707,-2.258507728812341,-3.804557436358048,-.9009302651516367
Simone Fontecchio,fontesi01,2023,1675,766,-2.647475294253526,-4.574973386315681,-7.222448680569206,-5.699332439019691,-3.922575353193999,-9.62190779221369,-3.453681600436344,-4.694169186319829,-8.147850786756173,-2.122038593226361,-2.122038593226361,0,-2.828363488587252,-5.189835690418271,-8.018199179005522,.5974669731131816
Bryn Forbes,forbebr01,2023,580,268,-3.693294676471481,-4.445918841411536,-8.139213517883018,-3.356286228734198,-3.351250673978807,-6.707536902713005,-3.818747294211293,-4.482917695666393,-8.301664989877686,-.7604497643743312,-.7604497643743312,0,-4.071638603852265,-4.856829701652231,-8.928468305504495,.1795862642675538
Trent Forrest,forretr01,2023,586,277,-3.295277506963221,-1.630363321318554,-4.925640828281774,-4.487751871353001,-2.380057066874028,-6.867808938227029,-3.761349616705912,-1.869498468592386,-5.630848085298298,-.4036678338521354,-.4036678338521354,0,-3.38858250497375,-2.741348020968078,-6.129930525941829,-.8600477657623835
Michael Foster Jr.,fostemi02,2023,2,1,-2.974646020788549,6.259031083968946,3.284385063180396,-67.87993870921571,4.631093375523157,-63.24884533369255,-16.72575153558002,6.352898635733316,-10.37285289984671,-.0037770858615895,-.0037770858615895,0,-15.00483187961132,-.1167901501394124,-15.12162202975073,-2.909110490550979
Evan Fournier,fournev01,2023,961,459,-2.447335472813032,-2.315369880739405,-4.762705353552437,-3.60374584534916,-.4681170804697617,-4.071862925818922,-2.876682399466583,-2.072987325415415,-4.949669724881998,-.5173398143958496,-.5173398143958496,0,-1.842688083096629,-1.686168824200132,-3.528856907296761,.4344412685116386
De'Aaron Fox,foxde01,2023,5829,2705,4.446379616255267,-1.326588373702186,3.119791242553082,3.346929072570385,-3.754055393223723,-.4071263206533383,4.402580004613532,-1.898873899144728,2.503706105468804,7.335119843095132,7.18265649659256,.1524633465025725,4.169785320726118,-1.178591670253583,2.991193650472534,1.011988210418865
Markelle Fultz,fultzma01,2023,3750,1778,-.1820860498295881,-.1483664886643804,-.3304525384939685,-.7732256283016147,-1.402802280474169,-2.176027908775784,-.277838265499278,-.4185765062329121,-.6964147717321901,1.859795245522877,1.859795245522877,0,-.7213578193675868,-.2046743591282966,-.9260321784958834,-.1671515736447454
Wenyen Gabriel,gabriwe01,2023,2298,1061,-1.208710768472318,1.29550754112892,.0867967726566018,-.7318589345601398,-.1897338917968535,-.9215928263569935,-1.187915718137745,1.062223523626631,-.1256921945111147,1.413371497518553,1.549146164226123,-.1357746667075699,-2.192355653721885,.7301085668065936,-1.462247086915292,-.1346884729957204
Daniel Gafford,gaffoda01,2023,3338,1604,.3966872648907476,-.0126080133774549,.3840792515132926,.128703156453858,-1.72454175758174,-1.595838601127882,.3676039777921302,-.3529651272220936,.0146388505700366,2.250860810304441,2.250860810304441,0,-.3141974998550796,-.1183659481687163,-.4325634480237959,-.5180036815447254
Darius Garland,garlada01,2023,5317,2636,3.358642813107705,.7562977468533008,4.114940559961006,3.469321052416042,.391974797128529,3.86129584954457,3.567518870766015,.679374183698344,4.246893054464359,9.356502275733883,8.945725959794983,.4107763159389001,3.351361659788003,1.352366736616574,4.703728396404578,-.5001987298877464
Usman Garuba,garubus01,2023,2070,970,-1.938074282480624,.8542670328855617,-1.083807249595062,-4.579120617672777,-1.497201897201489,-6.076322514874267,-2.620678376775127,.4978657171125891,-2.122812659662538,.3100024481451875,.3100024481451875,0,-2.882709139178935,-.3380620735869439,-3.220771212765879,-.1264322029819958
Luka Garza,garzalu01,2023,539,243,4.366904632554939,-3.429230403730856,.9376742288240831,4.77232507613913,-3.944124731424307,.8282003447148232,4.730134488896852,-3.763321712998785,.9668127758980677,.4640191242767431,.4640191242767431,0,2.725361071007821,-3.304767742441342,-.5794066714335209,.7039620978898377
Rudy Gay,gayru01,2023,1753,816,-3.171240060531189,-1.034413758778868,-4.205653819310058,-1.075047239309323,3.216642858930061,2.141595619620738,-2.947808568012212,-.1885358418511648,-3.136344409863377,-.1608716934404344,-.1608716934404344,0,-2.709463234743763,-1.418758642749169,-4.128221877492932,.0172898656849304
Paul George,georgpa01,2023,3977,1939,2.752537421626481,1.672880889931719,4.4254183115582,3.618693638198187,1.338660445031948,4.957354083230134,3.106010715193972,1.69641769449386,4.802428409687832,7.527367121422317,7.527367121422317,0,3.206778594071396,1.964304411080974,5.17108300515237,.7554032129520637
Taj Gibson,gibsota01,2023,995,480,-3.410055917463991,-.907551463565589,-4.31760738102958,.2947271091356597,1.331765028193579,1.626492137329239,-2.838224544943484,-.476238443676724,-3.314462988620209,-.137767341913623,-.137767341913623,0,-2.732529556131588,-.3626145995505572,-3.095144155682146,-.3412681247962339
Josh Giddey,giddejo01,2023,5088,2367,.3255870421416655,-2.075309487132202,-1.749722444990536,-1.981441764717929,-2.660205990521205,-4.641647755239133,-.1312792177749173,-2.33556730577275,-2.466846523547667,.3437666776470343,.3437666776470343,0,-.5460085468025985,-2.322077397603798,-2.868085944406396,.5366982592178767
Shai Gilgeous-Alexander,gilgesh01,2023,5208,2416,5.374759162386864,-.0129452853852169,5.361813877001647,1.958675138363607,.8987933387468201,2.857468477110428,5.008363193521753,.1665705879793326,5.174933781501086,9.863686231636375,9.863686231636375,0,4.408069165029601,.8943025318258885,5.30237169685549,.9823127540673593
Anthony Gill,gillan01,2023,1320,624,-1.049556254172775,-3.62420243147025,-4.673758685643024,-1.397738899884657,1.338424268548558,-.0593146313360986,-1.172671544239425,-2.789533247890326,-3.962204792129751,-.3850732826027016,-.3850732826027016,0,-1.751386776421833,-3.317144496700379,-5.068531273122212,-.2223219402238334
Jacob Gilyard,gilyaja01,2023,87,41,-2.532689941499112,-2.965281348572355,-5.497971290071467,-6.213625297040458,-2.390783720184634,-8.604409017225091,-3.411627049755298,-3.04990934944141,-6.461536399196708,-.0777623577153771,-.0777623577153771,0,-1.26029392432322,.2692299901463672,-.9910639341768526,.1608119128860812
Rudy Gobert,goberru01,2023,4837,2325,-1.629235434954082,3.802125690892619,2.172890255938537,-1.687246575294482,1.269108742800562,-.4181378324939202,-1.726442852607865,3.501929938310204,1.77548708570234,5.311877260097375,5.25089795777767,.0609793023197052,-2.22442791987049,3.993679041061438,1.769251121190948,-.756171341909345
Jordan Goodwin,goodwjo01,2023,2345,1106,.0951175849273414,1.747921390948872,1.843038975876214,-4.90787417333628,.4195911155223797,-4.4882830578139,-.9364207076021612,1.598457296863447,.6620365892612863,1.922465557011746,1.922465557011746,0,-.454007893336238,1.750553626968127,1.296545733631889,-.1511136652287904
Aaron Gordon,gordoaa01,2023,5369,2589,.6528477918869483,.3069188205818223,.9597666124687705,5.937626113093557,2.083770115901748,8.021396228995304,1.740442541534242,.6884613425011811,2.428903884035423,6.848838501075059,5.983968550452379,.8648699506226798,2.016697953448635,.2152143026037013,2.231912256052336,-.0431898085945789
Eric Gordon,gordoer01,2023,4498,2114,-.5073251309912394,-3.827269166090082,-4.334594297081322,-1.339068421876698,.0627188264870933,-1.276349595389605,-.6924415021433368,-3.220635300784387,-3.913076802927724,-1.277428833579424,-.7333603161197568,-.5440685174596671,-1.373110986646467,-3.705074264911809,-5.078185251558274,.3354330834498702
Devonte' Graham,grahade01,2023,2848,1338,1.547360632693794,-1.446519283766439,.1008413489273551,-3.319827890692857,.1445390726955129,-3.175288817997344,.6519484571798263,-1.185076954658981,-.5331284974791547,1.513957583176152,1.513957583176152,0,.4307654858917544,-1.43406612937435,-1.003300643482595,-.2909021866459785
Jerami Grant,grantje01,2023,4636,2246,.1965814795349387,-.7422812234105559,-.5456997438756171,1.532590843447502,-1.290049288434559,.2425415550129422,.4964348241622068,-.8636992167224786,-.3672643925602719,2.72576114966341,2.72576114966341,0,.6561725364173624,-1.000471418814223,-.3442988823968604,-.1714333432204846
RaiQuan Gray,grayra01,2023,73,35,-2.189843735275143,-.9022810204662198,-3.092124755741362,-3.907940454057897,-10.59286716748569,-14.50080762154359,-2.654513251767742,-2.946473060377155,-5.600986312144897,-.0514022871627108,-.0514022871627108,0,-.6228682926618024,-.9856904825304293,-1.608558775192232,.9758806892259905
AJ Green,greenaj01,2023,740,345,.9156829738332897,-2.569388741875582,-1.653705768042293,.1441511123557397,-2.468333793806253,-2.324182681450513,.8107201927671642,-2.760494534022321,-1.949774341255157,.1403653899301842,.1403653899301842,0,1.765654719251859,-3.077735817213329,-1.31208109796147,-.3507879004004758
Danny Green,greenda02,2023,366,178,-2.830709941134152,.24844812024634,-2.582261820887811,-4.978141829929699,.7477319273845825,-4.230409902545118,-3.462848896891165,.2873323535144378,-3.175516543376727,-.0417113209676614,-.0154360927271231,-.0262752282405383,-2.007605989686318,.4547641454207423,-1.552841844265576,1.015812719625489
Draymond Green,greendr01,2023,5768,2664,-1.902951427901487,3.395751206045687,1.492799778144199,3.096334372523661,3.132907898453804,6.229242270977466,-.9664304938004101,3.526443232371811,2.560012738571401,7.354986874511281,6.085375229502209,1.269611645009071,-.7942267564208274,3.179030716663009,2.384803960242182,1.370902821456745
JaMychal Green,greenja01,2023,1852,846,-1.442547997599444,-1.48626689525723,-2.928814892856673,-3.55392146854781,-3.113694714031833,-6.667616182579643,-1.974533171654215,-1.93500461142731,-3.909537783081525,-.5092282392007927,-.40451599676328,-.1047122424375127,-1.561229797497531,-1.967054491723024,-3.528284289220555,.6427466499159161
Javonte Green,greenja02,2023,1023,480,-.7404164980652388,3.475476062811004,2.735059564745765,.7768140212832748,3.668255404885971,4.445069426169246,-.4334184630059874,3.693778858082362,3.260360395076374,1.478351843037543,1.478351843037543,0,-.2932560932114979,2.924481019561446,2.631224926349948,.4415174694109992
Jalen Green,greenja05,2023,5456,2602,1.272667509218855,-2.878925039907724,-1.606257530688869,1.277507713324798,-2.434034951327432,-1.156527238002634,1.467193569115114,-2.912998984559731,-1.445805415444616,1.734521000092766,1.734521000092766,0,1.4020711915121,-3.050338975881577,-1.648267784369477,.1836358275240342
Jeff Green,greenje02,2023,2820,1369,-3.468406483999521,-.3486225081879659,-3.817028992187486,-6.194431316403624,-1.730117026907128,-7.924548343310752,-4.289183627637972,-.6737423738979582,-4.96292600153593,-1.54497504703288,-1.178611435533592,-.3663636114992879,-3.650954300038199,-1.573311481866295,-5.224265781904495,-.8262169551313198
Josh Green,greenjo02,2023,3173,1539,-1.412399034553462,.6704645229440136,-.7419345116094489,.5852075561539407,2.055514708337722,2.640722264491663,-1.107393849847256,1.023632119003482,-.0837617308437744,2.095047115137425,2.095047115137425,0,-1.368055928998772,.7119168917969604,-.6561390372018118,.0734126774397109
AJ Griffin,griffaj01,2023,2997,1401,.0913475930956832,-1.07446302193312,-.983115428837437,1.502639672268957,1.48257113630304,2.985210808571998,.3674455203444267,-.5914159702544952,-.2239704499100685,1.799739667740724,1.799739667740724,0,.5805315580180568,-1.132491464400438,-.5519599063823812,-.3265460126815809
Blake Griffin,griffbl01,2023,1197,575,-1.439073839226341,6.066244967303986,4.627171128077646,1.140447548154239,2.768021418490926,3.908468966645165,-1.026152291181324,5.702089813172227,4.675937521990904,2.175470550566077,2.206120872007214,-.0306503214411369,-1.779913756520088,5.247157741855996,3.467243985335907,-.2069436755351445
Quentin Grimes,grimequ01,2023,4807,2363,-.0135132953610205,-.6933191078003563,-.7068324031613767,2.353825881872133,1.04722246204081,3.401048343912943,.4405312198195695,-.3820412799087342,.0584899399108354,3.389307335328267,3.101228220556189,.2880791147720775,.3718778638318253,.207859076219614,.5797369400514392,-.0789055347866458
Rui Hachimura,hachiru01,2023,3939,1854,-1.19424973348529,-.0720058168954391,-1.266255550380729,-3.34557749312495,1.701304184856319,-1.644273308268631,-1.725888504850762,.2723339386717676,-1.453554566178994,1.259056548906414,.5344482265123093,.724608322394105,-1.660992819916256,-1.006034817932102,-2.667027637848358,-.6255140630040773
Tyrese Haliburton,halibty01,2023,3980,1883,6.846118806987541,-1.147456095548526,5.698662711439016,5.116844615828214,-.2238962277253013,4.892948388102912,6.9062292780931,-.9915714247117809,5.91465785338132,8.302234414319635,8.302234414319635,0,6.914111181289828,-.9497660013526115,5.964345179937216,-.2662678516374697
Jordan Hall,halljo02,2023,176,83,-8.054681876539151,-7.47917566504062,-15.53385754157977,-11.30112840937582,1.98479329668821,-9.316335112687613,-9.098415701827678,-5.85032916681104,-14.94874486863872,-.5152550136609518,-.5152550136609518,0,-8.660169716435842,-6.595011665492228,-15.25518138192807,-.2579849268701013
R.J. Hampton,hamptrj01,2023,1558,750,-1.19162451033241,-1.588472147114613,-2.780096657447023,-1.970638553866453,-1.849472738984059,-3.820111292850512,-1.381613961914375,-1.706113296688468,-3.087727258602843,-.1386502474869011,-.1386502474869011,0,-2.19359078764669,-2.089198338192887,-4.282789125839576,-.1806481380764126
Tim Hardaway Jr.,hardati02,2023,4367,2152,.4324581454175236,1.462471738234469,1.894929883651992,3.427417268832469,1.967896293111279,5.395313561943748,1.056998431194468,1.682860359938823,2.739858791133291,6.015977570037951,6.015977570037951,0,1.353703695158427,1.255559091392791,2.609262786551218,-.1944981939449944
James Harden,hardeja01,2023,5091,2562,5.401635560212152,.5164651108380729,5.918100671050225,1.293064104249358,-2.01065765190696,-.717593547657603,4.828868303514864,.0057276590780664,4.834595962592931,9.798035048970652,9.229518427573364,.5685166213972881,4.965212660207837,.084522087789668,5.049734747997506,-.9767892308491991
Jaden Hardy,hardyja02,2023,1495,708,-.1674562014096979,-2.706715136712949,-2.874171338122646,-.7642069243864587,-1.932956954116171,-2.69716387850263,-.3281559261787396,-2.681566431620793,-3.009722357799532,-.0940623770912801,-.0940623770912801,0,-.1474016670280986,-3.237882780953655,-3.385284447981754,.2636399872617624
Ron Harper Jr.,harpero02,2023,98,48,6.150564617989006,-2.294256802822942,3.856307815166064,5.784576688176529,5.387374693030188,11.17195138120672,6.41459038304397,-.8553395234659888,5.559250859577982,.2003681973588995,.2003681973588995,0,2.759897458969317,-3.23441597464827,-.4745185156789526,-1.548570238022206
Montrezl Harrell,harremo01,2023,1451,688,-1.333990484906926,2.741680457164922,1.407689972257996,-1.193121992323283,1.077544120502075,-.1155778718212079,-1.428122094706881,2.505160397308994,1.077038302602114,1.341577489705297,1.442879081881179,-.1013015921758814,-2.212434191612235,1.228369612825389,-.9840645787868453,.1728465156110693
Gary Harris,harriga01,2023,2478,1184,-.3643675182700262,-.2948578912717657,-.6592254095417919,2.027126706315703,-3.922577117205996,-1.895450410890293,.1308593760426701,-1.070156613127081,-.9392972370844107,1.089980633282494,1.089980633282494,0,-.8361641834366069,-.612963323068492,-1.449127506505099,-.3527689755612767
Joe Harris,harrijo01,2023,3276,1571,-.6808001407913797,-1.817969848640185,-2.498769989431565,-1.224913053276792,-1.597590171797485,-2.822503225074278,-.8358269593259282,-1.898344602674122,-2.73417156200005,.0148716764063152,-.0074843820876962,.0223560584940113,-.8152813671358285,-1.855628729146277,-2.670910096282106,.3076764058982399
Kevon Harris,harrike01,2023,960,457,-1.716687360182392,.3894543517021208,-1.327233008480271,-.8258904000616493,2.488997293370345,1.663106893308696,-1.603868720820863,.8632720841641917,-.7405966366566716,.4696105845442757,.4696105845442757,0,-2.377983055880999,.203608384874105,-2.174374671006894,.2359607088757325
Shaquille Harrison,harrish01,2023,320,148,2.909048352658115,.1340644452610077,3.043112797919123,2.623412282883032,2.123371870125064,4.746784153008096,3.026628543592569,.5988100531170872,3.625438596709656,.4832786617822248,.408772211053186,.0745064507290389,1.860595707955708,2.199549703695435,4.060145411651143,.0804764929685827
Tobias Harris,harrito02,2023,5657,2828,-.1373241173554718,-.7245770760950271,-.8619011934504989,1.997748846534344,1.420240999626017,3.41798984616036,.2652417850728432,-.3293221568750816,-.0640803718022383,3.854730597881958,3.166248051181392,.6884825467005665,.5308781434206626,-.1172952971415044,.4135828462791582,-1.223754611149248
Isaiah Hartenstein,harteis01,2023,3824,1846,-1.134351895180931,3.028805969346179,1.894454074165247,-.2106559137648671,2.206605653280286,1.995949739515418,-1.051956674870076,3.028455672285697,1.976498997415621,4.51925570638425,3.381674293993252,1.137581412390998,-.8754701541119717,3.036672024675959,2.161201870563988,-.0747951282524281
Josh Hart,hartjo01,2023,5752,2807,.4354720359060636,1.416947940909559,1.852419976815623,4.15452354819374,1.68560996068047,5.84013350887421,1.217293540236615,1.580104810014751,2.797398350251366,7.935115565980259,7.357158216088179,.5779573498920794,.7997638720813615,1.885384792144104,2.685148664225465,-.0539396641161302
Udonis Haslem,hasleud01,2023,159,73,-6.882195166437326,8.076589623223077,1.194394456785752,-5.114078816011593,-3.607010998569771,-8.721089814581363,-6.928548351912803,6.108234726005535,-.820313625907267,.0735252803513377,.0805893464773584,-.0070640661260207,-6.172736015955517,4.340959213458661,-1.831776802496857,.5112383170596109
Sam Hauser,hausesa01,2023,2938,1390,1.275915397220586,.7535190901384723,2.029434487359058,.3571976230251681,2.062525769799436,2.419723392824604,1.122440001773727,1.020858299840842,2.143298301614569,3.469137822192517,3.263261142112686,.2058766800798306,1.064275081681332,.2720262542543194,1.336301335935651,-.2095231150508964
Jaxson Hayes,hayesja02,2023,1300,610,-2.858960296105858,.5976417209142466,-2.261318575191612,-6.973950899319474,.8607894040209149,-6.113161495298559,-3.895632929224101,.6551430712346608,-3.240489857989441,-.1532825456693143,-.1532825456693143,0,-4.215743221933733,-.7063147906977162,-4.922058012631449,.4174266253129849
Killian Hayes,hayeski01,2023,4498,2154,-2.248308721749312,.503269937339492,-1.74503878440982,-2.86398175036103,-.2487071725112941,-3.112688922872324,-2.450597145512545,.4375276733101949,-2.01306947220235,.8090835401132956,.8090835401132956,0,-2.000364238999255,.740689784129494,-1.259674454869761,-.0974101505971185
Gordon Hayward,haywago01,2023,3384,1577,-1.999188174328436,-.3968294037846642,-2.3960175781131,-1.301488379892898,2.905757356993491,1.604268977100594,-1.903737116858815,.2801043711279988,-1.623632745730816,.9096818983454679,.9096818983454679,0,-2.200985924337467,-.3501970075857857,-2.551182931923253,.381262043591951
Juancho Hernangomez,hernaju01,2023,1269,614,-3.193238187693581,-.8039509491180952,-3.997189136811676,.5615388520652208,-1.792722467166853,-1.231183615101632,-2.629495453432407,-1.067449096504385,-3.696944549936792,-.2944647009731514,-.2944647009731514,0,-2.932840283387167,-.9565210237389068,-3.889361307126074,-.7410059720423346
Willy Hernangomez,hernawi01,2023,995,458,-.967010275868025,1.303748103544059,.3367378276760345,-4.205115486094704,2.050648804941385,-2.154466681153319,-1.702247865202463,1.470265925139396,-.2319819400630674,.5920029232223089,.5920029232223089,0,-2.142433071864939,.9949330251421826,-1.147500046722756,.6198892124503819
Tyler Herro,herroty01,2023,4772,2356,.8041941071936347,-1.854987891711833,-1.050793784518198,2.872883174713606,1.118229469820939,3.991112644534545,1.319777489841134,-1.356734742199359,-.0369572523582244,3.245573643923247,3.15461528813568,.0909583557875664,1.731600672107337,-.9353017136809554,.7962989584263814,-.4267367230566071
Buddy Hield,hieldbu01,2023,5277,2482,1.544228534150688,-.1626748601479912,1.381553674002697,2.530150515435942,-.1053571556122109,2.424793359823731,1.847963336613309,-.116660732441927,1.731302604171383,5.699129096955955,5.699129096955955,0,2.901234514719176,.3757585854446248,3.276993100163801,.4336725578258402
Haywood Highsmith,highsha01,2023,2215,1086,-3.292656783073443,2.130939127472697,-1.161717655600747,-3.907604264137674,.6272444875435103,-3.280359776594164,-3.630178496371846,1.930568050539123,-1.699610445832723,.6038902952212162,.1758975562779335,.4279927389432827,-3.485520640175867,1.327246600224872,-2.158274039950995,-.047910963331518
George Hill,hillge01,2023,1777,834,-1.009780399949524,.6157199971306024,-.3940604028189216,-2.388341268570458,2.135365086305292,-.2529761822651659,-1.349201883339657,.93772453955316,-.4114773437864971,.9800372434993252,.9800372434993252,0,-1.737232595557265,.6112451691550541,-1.125987426402211,-.9849653607525783
Malcolm Hill,hillma01,2023,23,9,-5.337649741528423,-2.539547610263007,-7.87719735179143,7.498863636990637,29.08690949175143,36.58577312874206,-2.950421420011095,3.89908238398184,.9486609639707448,.0170863068592892,.0170863068592892,0,-2.895754571471557,-3.578011014210368,-6.473765585681925,.6109187229508627
Aaron Holiday,holidaa01,2023,1826,849,-1.482385784019461,2.446622706766479,.9642369227470181,-.5652268097824034,1.784047852373723,1.218821042591319,-1.400802857434992,2.474871626313067,1.074068768878075,1.648200029428956,1.666987050901848,-.0187870214728916,-1.1909389868148,1.166735233541931,-.0242037532728697,-.2789955267377908
Jrue Holiday,holidjr01,2023,5086,2374,2.898827238570916,1.781183463908889,4.680010702479805,5.340207734095183,3.176626110024704,8.516833844119887,3.573268938447345,2.137330994392097,5.710599932839441,10.35021268158718,9.317560388845642,1.032652292741536,3.981369820009743,1.776467577918199,5.757837397927942,.7127494721838596
Justin Holiday,holidju01,2023,1536,706,-3.897661775524736,-2.371578381049704,-6.26924015657444,-5.232023969556209,-.2752836174679881,-5.507307587024197,-4.431614192091039,-2.054063018213714,-6.485677210304751,-1.350639528821835,-1.350639528821835,0,-3.540568181256136,-2.706622102386194,-6.247190283642332,.3529149841515195
Richaun Holmes,holmeri01,2023,743,348,-2.910035726696357,-5.304342512717881,-8.214378239414238,-6.668406519729498,-.1447516012094591,-6.813158120938958,-3.895210938885107,-4.527945494878183,-8.423156433763291,-.9999320108409138,-.9999320108409138,0,-4.107517112104979,-4.934539135735688,-9.042056247840666,-.7349734927237012
Al Horford,horfoal01,2023,5164,2504,-.504428395481694,2.222662052778679,1.718233657296986,1.979908421558015,.9435485712168415,2.923456992774857,-.0373707995085286,2.051368777427983,2.013997977919454,6.154049046937524,3.963528593832486,2.190520453105038,-.1459664669724652,2.223029024939315,2.077062557966851,-.446892297208735
Talen Horton-Tucker,hortota01,2023,2830,1313,-.8142203446390837,-.6587007948359958,-1.47292113947508,-2.018631681092839,1.893915156520067,-.1247165245727717,-1.118400213542692,-.1381080512884816,-1.256508264831174,1.005973131520852,1.005973131520852,0,-1.3624152039886,-1.171168223862825,-2.533583427851426,.5542723754652541
Danuel House Jr.,houseda01,2023,1786,849,-2.036138959361606,-1.213403184437326,-3.249542143798932,-.7839591613292989,-2.296393904712671,-3.080353066041969,-1.923278344834159,-1.528588532121237,-3.451866876955396,-.3079792498672737,-.185469786827107,-.1225094630401667,-2.048536211106776,-2.167152030736738,-4.215688241843513,-.3777981048587418
Caleb Houstan,houstca01,2023,1703,812,-1.753538656501376,-2.348137541357211,-4.101676197858588,-2.621239289542341,-.8194528276842816,-3.440692117226623,-2.019111637447146,-2.16328714371645,-4.182398781163596,-.590389857849385,-.590389857849385,0,-2.719592618613947,-2.923464680844145,-5.643057299458093,-.514986925945164
Trevor Hudgins,hudgitr01,2023,57,28,-4.616404717603519,-4.25225895352744,-8.86866367113096,-5.053361442774531,10.90714677019505,5.853785327420516,-4.8605203834286,-1.20826479102638,-6.068785174454979,-.0469443016860593,-.0469443016860593,0,-3.7475004956637,-5.051402979175756,-8.798903474839456,-.9932175900516613
Kevin Huerter,huertke01,2023,5006,2386,1.552915218692722,-1.770040500922682,-.2171252822299601,2.724017654401563,-1.177433167412281,1.546584486989281,1.84411779442872,-1.737242967626983,.1068748268017371,3.481507795947796,3.412248218394497,.0692595775532989,2.22521353627678,-.4632169150482355,1.761996621228545,-.1976669840590501
Jay Huff,huffja01,2023,214,95,1.853781766055182,-3.417615990632969,-1.563834224577787,2.876306429191287,-4.191763068060066,-1.315456638868778,2.197762904205962,-3.761301177107358,-1.563538272901396,.0581210826195242,.0581210826195242,0,2.219566180956396,-3.026522563724045,-.8069563827676491,1.078498029849672
De'Andre Hunter,huntede01,2023,5026,2350,-1.58029295615986,-.9933066166415824,-2.573599572801443,1.432777944131263,-.6949454780537774,.7378324660774855,-1.073871716049909,-.9713980662261615,-2.04526978227607,.8529811445147516,.6818742351107304,.1711069094040212,-.3513052616972399,-.7878499295707425,-1.139155191267982,.2537810275533459
Bones Hyland,hylanbo01,2023,2412,1167,1.488659091348238,-.6899666928020876,.7986923985461503,-.432181478990225,-4.278063703700581,-4.710245182690806,1.104657115435022,-1.486443275145954,-.3817861597109328,1.41708147349153,.7149719725244663,.7021095009670633,1.927821633421625,-1.197198618843058,.7306230145785667,-.2214501975156645
Serge Ibaka,ibakase01,2023,382,185,-4.006642339903703,.7788419349213148,-3.227800404982388,-7.613574630138356,-.476254748032289,-8.089829378170645,-5.009607834199151,.5224780078543358,-4.487129826344816,-.1626673738659058,-.1626673738659058,0,-5.50558267994788,-.0583134340479739,-5.563896113995853,-.7972519279798719
