player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Kevon Looney,looneke01,2023,PO,GSW,703,325,-.5803394920227278,6.412345545671022,5.832006053648294,1.236571885598498,6.481346768225151,7.717918653823649,-.2225388870292646,6.774483098591543,6.551944211562279,1.59144793953482,0,1.59144793953482,-2.618653124243947,7.890645963926599,5.271992839682651,.0418139510245807
Kevon Looney,looneke01,2023,RS,GSW,4187,1958,.6732336976099801,2.641065806009656,3.314299503619636,4.276855656017238,-1.271742631266029,3.005113024751209,1.480836529163775,1.957780638269399,3.438617167433174,6.095097297818908,6.095097297818908,0,.6564591507379112,2.286826785799088,2.943285936536999,-1.422935026610578
Brook Lopez,lopezbr01,2023,PO,MIL,391,182,-1.478740819010537,7.530314675013569,6.051573856003032,-6.428087140040261,-11.64629437428886,-18.07438151432912,-2.637462200473835,3.964284362049821,1.326822161575987,.3957363487390775,0,.3957363487390775,-1.903034996976906,2.127168629342773,.2241336323658665,1.337229761023467
Brook Lopez,lopezbr01,2023,RS,MIL,5084,2373,-.9561780244190065,4.580937113529624,3.624759089110618,1.077648427923021,5.481983729079429,6.55963215700245,-.594741447389797,5.022811819392581,4.428070372002784,8.70788244044798,8.70788244044798,0,-.3372008880334392,4.947402738348014,4.610201850314575,.201618978787739
Robin Lopez,lopezro01,2023,PO,CLE,14,6,11.34640063604104,24.73710913754154,36.08350977358258,-14.72095215144051,20.03023758090876,5.309285429468249,6.834242018650738,25.10559568190704,31.93983770055777,.108787561588566,0,.108787561588566,4.127978476822775,18.38210621121937,22.51008468804215,-.6605596414727071
Robin Lopez,lopezro01,2023,RS,CLE,619,299,-2.944674310279024,-2.429138915909774,-5.373813226188799,-6.301958902316779,-1.669030347361629,-7.970989249678409,-3.843517623105353,-2.501983798882471,-6.345501421987825,-.5478777423594652,-.5478777423594652,0,-3.587071034615277,-1.997006652388934,-5.584077687004211,-.1132241504731735
Kevin Love,loveke01,2023,PO,MIA,598,288,-.1355118963050137,.8151447108852804,.6796328145802667,4.607005051193894,-3.82657319074256,.7804318604513347,.7731003398755929,-.1295650218769441,.6435353179986488,.5180138454047777,0,.5180138454047777,2.530105702609962,-.9432382676678053,1.586867434942157,.7153458600567856
Kevin Love,loveke01,2023,RS,CLE,1705,821,-.0986456824650075,.9545319963785821,.8558863139135746,-2.246779523720414,1.09060156203029,-1.156177961690124,-.568620135246205,.987219704397993,.418599569151788,1.335493939978138,1.335493939978138,0,.5162171435033579,.4269706749082345,.9431878184115924,.6273425954134065
Kevin Love,loveke01,2023,RS,MIA,856,419,-1.345998442970642,3.269999360915738,1.924000917945096,1.57164079711717,-.209158651410715,1.362482145706455,-.8049611326455746,2.729170478088434,1.92420934544286,1.012626426489337,1.012626426489337,0,.0734624951345222,1.558455186342317,1.631917681476839,1.353861545551381
Kyle Lowry,lowryky01,2023,PO,MIA,855,429,1.410651978236271,-1.391005699211592,.0196462790246794,3.545025027305097,-3.321079106806337,.2239459204987604,1.865848604797458,-1.907472208979255,-.041623604181797,.6084279645598165,0,.6084279645598165,3.497162643616176,-.5072050471339442,2.989957596482232,-.4764802989840847
Kyle Lowry,lowryky01,2023,RS,MIA,3476,1718,.6829106625673771,.8498570099648143,1.532767672532191,-.6110682931080084,1.365050826295894,.7539825331878852,.4635573738032662,.9962857742583268,1.459843148061593,3.689745820561136,3.689745820561136,0,.3061297051272831,1.183017677297109,1.489147382424393,-.0076876336390795
Trey Lyles,lylestr01,2023,PO,SAC,266,118,1.801345953528388,2.740892537758352,4.54223849128674,5.12627115684596,7.18302890538872,12.30930006223468,2.617852213102897,3.809311716177237,6.427163929280134,.5745526239300416,0,.5745526239300416,1.302671412078652,2.338714087137663,3.641385499216315,.8164604433688752
Trey Lyles,lylestr01,2023,RS,SAC,2667,1247,-.3138156329258152,-1.307397393079572,-1.621213026005387,-.105631686231227,.7185195990377267,.6128879128064997,-.3347545803659054,-.9467679463437336,-1.281522526709639,.9369162036293002,.9369162036293002,0,-.112577892856926,-1.963423216775517,-2.076001109632443,.2854648560019997
Theo Maledon,maledth01,2023,RS,CHA,1821,854,-1.018183206612078,-1.133664732670242,-2.15184793928232,-1.731488143864436,-2.469477650882381,-4.200965794746818,-1.160913170592794,-1.462224555236716,-2.62313772582951,.0550947011953889,.0550947011953889,0,-1.660551982116023,-1.053025771229007,-2.71357775334503,-.3297099442175915
Sandro Mamukelashvili,mamuksa01,2023,RS,SAS,960,443,-2.4481260393927,-3.656908543271628,-6.105034582664327,.1546901688997869,-5.394404491041109,-5.239714322141322,-1.988037431226295,-4.151826411316638,-6.139863842542933,-.7693868493083205,-.7693868493083205,0,-1.644074866018417,-3.697108349796675,-5.341183215815092,.4234805093072984
Sandro Mamukelashvili,mamuksa01,2023,RS,MIL,447,217,-3.112626661123381,-1.525069669973859,-4.63769633109724,-6.101669709215678,3.100030540172359,-3.001639169043319,-3.929146853475001,-.712964727897495,-4.642111581372496,-.2084004619510392,-.2084004619510392,0,-2.825657653966545,-2.288323918397849,-5.113981572364394,-.5211642619235278
Terance Mann,mannte01,2023,PO,LAC,275,133,2.915336988354837,-2.841160796953019,.0741761914018171,13.56577884699779,6.309773455747672,19.87555230274547,5.301811840072132,-.9962737333628671,4.305538106709265,.4941356496887413,0,.4941356496887413,4.111840653302224,-1.653521470284255,2.458319183017969,.0710736847442032
Terance Mann,mannte01,2023,RS,LAC,3862,1872,-.4538295767095465,-.4242401192731622,-.8780696959827088,1.313988795262557,-.9849614040294677,.3290273912330891,-.1125761952254988,-.5728240101352627,-.6854002053607615,1.956021517292783,1.956021517292783,0,-.7126276176147273,-.4437845018265345,-1.156412119441262,-.8121334195275912
Tre Mann,manntr01,2023,RS,OKC,2533,1183,-1.487824169726591,-1.086489004477067,-2.574313174203659,-1.945421606420691,1.512573484616221,-.4328481218044704,-1.675503138114982,-.6215456191077302,-2.297048757222712,.2729297454172046,.2729297454172046,0,-1.414699957615793,-.7908052885909785,-2.205505246206772,-.1685378767269013
Boban Marjanovic,marjabo01,2023,RS,HOU,357,171,.4460985460126399,-.3177741002445784,.1283244457680616,1.938191951735293,8.732063217204303,10.6702551689396,.8732701546171198,1.647262644600662,2.520532799217782,.4609844797724958,.4609844797724958,0,.4351205310575089,-1.747102014751128,-1.311981483693619,.2548598525258665
Lauri Markkanen,markkla01,2023,RS,UTA,4786,2273,3.566214455912784,.4838176907299254,4.050032146642708,2.255103807560491,2.825767117969561,5.080870925530052,3.508344554915765,1.025981211464521,4.534325766380285,8.474769518288703,8.474769518288703,0,3.304979232701317,.5186559216890823,3.823635154390399,.3255817511431437
Naji Marshall,marshna01,2023,RS,NOP,3774,1792,-.6919344189493126,-.66798357689419,-1.359917995843503,-1.687028092840937,.1606073531793996,-1.526420739661537,-.9415246944797331,-.5525678029301029,-1.494092497409836,1.147690643761092,1.147690643761092,0,-1.646004379840077,-.9721756565360747,-2.618180036376152,-.0490898440712931
Caleb Martin,martica02,2023,PO,MIA,1003,507,2.015137367127034,.3196651509218754,2.33480251804891,7.743289528229393,5.962355073247017,13.70564460147641,3.261502267777566,1.479477692079531,4.740979959857097,1.959106698892819,0,1.959106698892819,4.564520686492193,1.777313359244916,6.341834045737109,-1.938200144823037
Caleb Martin,martica02,2023,RS,MIA,4235,2077,-2.340486786427219,1.121754793572243,-1.218731992854977,-.8782252847254475,1.395777183193769,.5175518984683216,-2.175469578554055,1.229448517481115,-.94602106107294,1.903326478981817,1.903326478981817,0,-2.478661235284422,1.904311660863998,-.5743495744204237,-.4394841385650012
Cody Martin,martico01,2023,RS,CHA,291,134,-.5458962570558691,-2.275486333798356,-2.821382590854225,-.0204406541880932,-2.170679706976494,-2.191120361164588,-.4283829404327595,-2.380620380796966,-2.809003321229726,-.0039998759871979,-.0039998759871979,0,-1.154582546385025,-1.588936134389131,-2.743518680774156,-.850541616547112
Kenyon Martin Jr.,martike04,2023,RS,HOU,4848,2292,-1.249021142258185,-3.315154337659172,-4.564175479917357,.8271613880178937,-2.116230502982912,-1.289069114965019,-.8651847964814443,-3.220013958007212,-4.085198754488657,-1.561972566143321,-1.561972566143321,0,-1.138939018984581,-3.777914877443652,-4.916853896428234,.0400789009149658
Tyrese Martin,martity01,2023,RS,ATL,137,66,-5.011228459716163,-5.547859035130115,-10.55908749484628,-2.366041227841501,-.6971447427506616,-3.063185970592162,-4.760373383377643,-4.827069528598248,-9.587442911975891,-.2275033866604355,-.2275033866604355,0,-3.732891891293512,-6.275438111893363,-10.00833000318688,-1.199077909610442
Garrison Mathews,mathega01,2023,RS,HOU,1281,602,.2051281492393626,3.910772982331808,4.115901131571171,-6.535591960607375,4.416830525653753,-2.118761434953623,-1.178766926734598,4.319624086747305,3.140857160012707,1.819115537538152,1.819115537538152,0,-.94892090598859,2.539138150278635,1.590217244290045,.5464367950030985
Garrison Mathews,mathega01,2023,RS,ATL,177,84,3.627325338738059,-.248541498900881,3.378783839837178,-1.041889164210684,-4.058877412986328,-5.100766577197012,2.849178777819271,-1.045586589617602,1.803592188201669,.19460084200887,.19460084200887,0,1.728684357441644,-2.002951477775181,-.274267120333537,-.2852635236603047
Bennedict Mathurin,mathube01,2023,RS,IND,4780,2222,-.4246068959830219,-1.803597684110809,-2.228204580093831,-2.740735695672573,.1327402112777138,-2.60799548439486,-.9311904882613931,-1.470242155036063,-2.401432643297456,.3976441611886109,.3976441611886109,0,-.548832682855517,-1.76935148638771,-2.318184169243227,.6349282595851161
Wesley Matthews,matthwe02,2023,PO,MIL,88,41,1.562054522931125,1.581567263112283,3.143621786043409,-8.663518166400996,-15.40308368853286,-24.06660185493385,-.5221377452828126,-1.784358001594395,-2.306495746877208,.0095576913397469,0,.0095576913397469,-1.444569268522831,-2.887838497196385,-4.332407765719216,-.108584657314859
Wesley Matthews,matthwe02,2023,RS,MIL,1786,820,-2.690140886241169,-.5251228247469433,-3.215263710988113,-.9764315573240363,2.051873017484557,1.075441460160521,-2.489562311805197,-.0797078394427891,-2.569270151247986,.0754008060489543,.0754008060489543,0,-2.597091094499211,-.7192874484470952,-3.316378542946306,-.2804069455602658
Tyrese Maxey,maxeyty01,2023,PO,PHI,822,423,3.113738667009118,.6282946957526747,3.742033362761793,3.576120751922685,4.08190962361131,7.658030375533994,3.412087897326697,1.355264633175299,4.767352530501997,1.6627104855126,0,1.6627104855126,4.430685605294475,1.97277155061229,6.403457155906765,-.6187728690971941
Tyrese Maxey,maxeyty01,2023,RS,PHI,4096,2016,2.163320158421238,-1.181817131709085,.9815030267121538,2.350620047799998,-.4118319212211713,1.938788126578826,2.279524461353884,-1.087173867686258,1.192350593667626,4.004457417249335,4.004457417249335,0,2.623020207768118,-.5889016175028082,2.03411859026531,-1.257003244786891
Skylar Mays,mayssk01,2023,RS,POR,418,189,2.523950354347025,-3.918752813998812,-1.394802459651787,-1.283613925543737,-6.363593796016645,-7.647207721560382,1.911897966208346,-4.597802521135133,-2.685904554926787,.0061773587627032,.0061773587627032,0,1.03410112242148,-3.911188470408272,-2.877087347986791,-.0526504495423709
Miles McBride,mcbrimi01,2023,PO,NYK,45,20,-2.304076567741564,5.352035203457956,3.047958635716392,-22.91460088405227,17.79843006080633,-5.116170823245945,-6.827356519558803,8.275656628109429,1.448300108550626,.0436240842094808,0,.0436240842094808,-4.974025749203364,3.476039518652192,-1.497986230551172,-1.244620161347895
Miles McBride,mcbrimi01,2023,RS,NYK,1575,760,-2.23239173435767,1.033967155544956,-1.198424578812714,-.9490882596459811,4.023274154966618,3.074185895320637,-2.145856788340373,1.715055404053289,-.4308013842870837,.8922747137780309,.8922747137780309,0,-1.720367792662866,1.655357573436349,-.0650102192265163,-.7855841504381473
Mac McClung,mccluma01,2023,RS,PHI,92,41,2.817930586083417,-1.178241681181568,1.639688904901849,2.93600505859517,14.80849913053745,17.74450418913262,2.937758590435532,2.094880754048234,5.032639344483766,.1636843036069751,.1636843036069751,0,1.870435459234268,-1.659110990149074,.2113244690851941,.5490009083260309
CJ McCollum,mccolcj01,2023,RS,NOP,5497,2649,.79408689140426,-.7028612434666586,.0912256479376015,2.913810142455008,-3.653843817865607,-.7400336754105989,1.295480895067766,-1.381713496838448,-.0862326017706818,3.58630530445728,3.58630530445728,0,1.35916205768396,-1.029570102680604,.3295919550033555,-.3877140417906567
T.J. McConnell,mccontj01,2023,RS,IND,3305,1526,1.10696551811685,1.728253581574901,2.835219099691751,-2.818886748162685,1.785769321068281,-1.033117427094404,.3621617183412049,1.888667736639874,2.250829454981079,3.905134396306123,3.905134396306123,0,.7171845003317632,.9760392790925546,1.693223779424318,.3023401540041301
Jalen McDaniels,mcdanja01,2023,PO,PHI,197,102,-2.769903351731821,3.587907948093885,.8180045963620639,3.436770722943538,5.426179113604966,8.862949836548504,-1.668623527573554,4.153865026478421,2.485241498904867,.2779003310938665,0,.2779003310938665,-2.059086735028934,3.006591242077553,.947504507048619,-1.081319493859027
Jalen McDaniels,mcdanja01,2023,RS,PHI,885,419,-1.105218360758929,-1.416288689287813,-2.521507050046742,4.013743508469693,-2.822962596184422,1.190780912285271,-.1275574812868094,-1.814816716026717,-1.942374197313527,.1724059007699129,.1724059007699129,0,-.5908646177473856,-.4683745723784609,-1.059239190125846,-.1422587015269565
Jalen McDaniels,mcdanja01,2023,RS,CHA,3200,1494,-2.028951012391354,.9126642709952283,-1.116286741396125,-.1257438253964087,.5111592987721078,.385415473375699,-1.690560376385986,.9005625292441342,-.7899978471418523,1.497870236027631,1.497870236027631,0,-1.756590382299428,1.048065165233237,-.7085252170661913,.2621696436543218
Jaden McDaniels,mcdanja02,2023,RS,MIN,5094,2416,-1.635754623540858,1.261934667529586,-.3738199560112712,2.05740289888428,.9387964143310996,2.996199313215379,-.9538061713944386,1.255832119012332,.3020259476178935,3.763765168725238,3.763765168725238,0,-1.545003762014572,1.760812835866586,.2158090738520135,.0457747146402838
Doug McDermott,mcderdo01,2023,RS,SAS,2858,1314,-1.174275632830083,-4.43354534942079,-5.607820982250872,-1.270147152792088,-2.070585341896411,-3.340732494688498,-1.204782135645106,-4.163458357736214,-5.36824049338132,-1.764922986365916,-1.764922986365916,0,-1.067701152658249,-4.931535033518161,-5.99923618617641,.5547461076952963
JaVale McGee,mcgeeja01,2023,RS,DAL,756,355,-4.801080156145717,-.7738890341846005,-5.574969190330318,-4.882603937887295,-.3151904795341067,-5.197794417421402,-5.146285753228194,-.7048425944614338,-5.851128347689628,-.567232455833683,-.567232455833683,0,-4.912516631017197,-1.64310513723304,-6.555621768250237,.9978729908275594
Bryce McGowens,mcgowbr01,2023,RS,CHA,1689,787,-3.513881546951134,-1.06860768189381,-4.582489228844944,-5.354986603106322,-.3730863076736102,-5.728072910779932,-4.053116121993758,-.9666670855606475,-5.019783207554406,-.914445638387032,-.914445638387032,0,-4.665271745461506,-2.327186954977273,-6.992458700438779,.3394979663807557
Rodney McGruder,mcgruro01,2023,RS,DET,1103,524,.6021420112728677,-.2668616330963667,.335280378176501,1.49159742570262,-.8330959071445723,.6585015185580476,.8662120034775507,-.33399516589065,.5322168375869006,.8768868866045182,.8768868866045182,0,.0935792370939193,-1.052490131800753,-.9589108947068337,-.0686383351951726
Jordan McLaughlin,mclaujo01,2023,PO,MIN,30,14,-12.75634207668665,-16.69288328900905,-29.4492253656957,-31.9537168929014,9.955200896518624,-21.99851599638278,-17.49282651808612,-11.94624800477662,-29.43907452286275,-.1972378055185772,0,-.1972378055185772,-14.18097534743433,-5.422951877072624,-19.60392722450695,.3126765648461378
Jordan McLaughlin,mclaujo01,2023,RS,MIN,1504,678,.0516104271108211,-.5370672373514586,-.4854568102406375,-.1065796783911404,5.486973966978631,5.380394288587491,.034461782960858,.6735990692736487,.7080608522345067,1.198933059139869,1.198933059139869,0,-.6572557998226001,-.0890989745767962,-.7463547743993963,.2308494653159439
De'Anthony Melton,meltode01,2023,PO,PHI,539,274,.3767941465767803,1.335235390190424,1.712029536767204,-.5226143714048151,9.128237771826225,8.605623400421409,.2017224458065167,2.984521860924846,3.186244306731363,.8570602969027963,0,.8570602969027963,1.515890299711269,4.064563339592464,5.580453639303733,.1356372055346671
De'Anthony Melton,meltode01,2023,RS,PHI,4379,2150,.2212052084294558,1.716917302286976,1.938122510716432,-1.525725713229066,-1.389475669909134,-2.9152013831382,-.1635677676026623,1.13644349845168,.9728757308490175,4.091907472933309,4.091907472933309,0,.5106279865956622,2.399115912910019,2.909743899505681,.2020143490408135
Sam Merrill,merrisa01,2023,RS,CLE,121,59,1.112423242213646,-1.372402409117901,-.2599791669042553,-5.928827924437899,3.178191067434516,-2.750636857003383,-.3305901729126111,-.5746426173011869,-.905232790213798,.0555012290277572,.0555012290277572,0,2.379957393925332,-.7043613759519548,1.675596017973377,-.0537734925417379
Chimezie Metu,metuch01,2023,PO,SAC,11,6,-.660188479118243,-4.961488540143733,-5.621677019261976,25.56682095137935,24.27901463225929,49.84583558363865,4.8530764403318,.8202407770042979,5.673317217336098,.0261417648326965,0,.0261417648326965,-1.275269945340992,-3.258060500592488,-4.53333044593348,-1.673735320098411
Chimezie Metu,metuch01,2023,RS,SAC,1522,689,-2.038327190484706,.1934931366908,-1.844834053793906,-.0866791487339149,4.626317639338198,4.539638490604283,-1.79612684371911,1.176184741822471,-.6199421018966398,.7511004480599285,.7511004480599285,0,-1.160671098403565,.0960627784449381,-1.064608319958627,.3135259614835743
Khris Middleton,middlkh01,2023,PO,MIL,371,173,4.984634918725926,-5.306119488833345,-.3214845701074189,5.623315778112317,6.958090395236623,12.58140617334894,5.40949619424753,-2.959715189169916,2.449781005077614,.4808516946777701,0,.4808516946777701,5.544090097483922,-5.271175966715041,.2729141307688812,1.559609573192646
Khris Middleton,middlkh01,2023,RS,MIL,1758,801,2.15722737509189,.410477676436306,2.567705051528196,.4748230795668053,2.010680690226412,2.485503769793217,1.922432441216382,.7119258062834455,2.634358247499827,2.227438755954427,2.227438755954427,0,2.240504564721854,-.4140695954425526,1.826434969279302,1.239044144490847
Patty Mills,millspa02,2023,PO,BRK,9,5,-8.171058484925407,9.026888362352471,.8558298774270643,-28.32820203262034,23.69671154236087,-4.631490490259466,-12.77464204972571,12.74473847067605,-.0299035790496625,.0070816958446403,0,.0070816958446403,-12.08290535841241,8.991772768829362,-3.091132589583045,-1.02958592843027
Patty Mills,millspa02,2023,RS,BRK,1223,567,-.6540884686926963,-2.994521747769253,-3.64861021646195,-1.732021152485052,-4.728033227335094,-6.460054379820146,-.9195857316851255,-3.556156483499518,-4.475742215184644,-.5025214862966345,-.5025214862966345,0,-.7267052673778202,-3.544337945907895,-4.271043213285715,.6657598149626873
Shake Milton,miltosh01,2023,PO,PHI,41,21,3.238263929909643,4.493140676918165,7.731404606827807,-10.01262007152453,4.064654313913307,-5.947965757611218,.6852940411458324,4.639978576613667,5.3252726177595,.0894402125718903,0,.0894402125718903,.9689968309461543,4.03775217138168,5.006749002327834,.2280926730378389
Shake Milton,miltosh01,2023,RS,PHI,3312,1567,-.2421444466166971,-2.45525972097179,-2.697404167588487,.0551845321655844,.9324962888508486,.987680821016433,-.2370240242721418,-1.899271769592112,-2.136295793864254,.4906221948787203,.4906221948787203,0,-.695588810749632,-2.72455745891464,-3.420146269664271,-.0049640218938264
Justin Minaya,minayju01,2023,RS,POR,195,89,-7.487463034878644,-7.045740162857301,-14.53320319773595,-1.996779112458012,-3.891019608646253,-5.887798721104264,-6.778246981100051,-6.723264436428452,-13.5015114175285,-.48970578007955,-.48970578007955,0,-7.37456668560398,-5.4027447259081,-12.77731141151208,.3108012160013448
Josh Minott,minotjo01,2023,PO,MIN,13,6,-10.17898280402384,2.205976228799192,-7.973006575224647,-18.29463781305861,12.98138442253379,-5.313253390524816,-12.41593959030777,4.916126045359648,-7.499813544948124,-.0156421404119684,0,-.0156421404119684,-9.685150121324781,17.97980531538312,8.294655194058336,4.239238602068221
Josh Minott,minotjo01,2023,RS,MIN,220,96,-.3771310613033528,.3512396976204581,-.0258913636828946,2.399082923867033,-.1297227750480682,2.269360148818965,.2032733946877892,.2698443163803388,.4731177110681281,.1589228033292393,.1589228033292393,0,.3318955860201574,-1.220755562465631,-.8888599764454734,.6758581396435125
Davion Mitchell,mitchda01,2023,PO,SAC,312,140,-.2848180298350774,2.127143059823104,1.842325029988026,-8.781431475153276,5.227494490147492,-3.553936985005785,-2.064540085909194,2.883777799960987,.819237714051793,.2629248717344624,0,.2629248717344624,-3.147193369627716,2.161821667348934,-.985371702278782,-.0051392496507647
Davion Mitchell,mitchda01,2023,RS,SAC,3076,1447,-2.22741371826564,2.164779364516343,-.062634353749297,-1.173752390732795,2.198592414645156,1.024840023912361,-2.16702654363104,2.328536648185795,.1615101045547549,2.13220925795375,2.13220925795375,0,-2.032963629990622,1.674638443839901,-.3583251861507208,-.8095771363924138
Donovan Mitchell,mitchdo01,2023,PO,CLE,393,207,2.958140195705816,-1.295374187584256,1.66276600812156,12.88601375993979,-5.408360320754998,7.477653439184795,5.417545166482992,-2.304838684325358,3.112706482157634,.6232918390622153,0,.6232918390622153,4.04206395116457,-1.077391543101308,2.964672408063262,-2.35677747858466
Donovan Mitchell,mitchdo01,2023,RS,CLE,4909,2432,6.431447313540801,-1.025860317475908,5.405586996064892,2.116754227363798,-.5409681270461746,1.575786100317623,5.877618483479155,-1.03014732079334,4.847471162685816,9.455164532692166,9.455164532692166,0,6.27678578292648,.0048740545221868,6.281659837448667,.3016530368520412
Evan Mobley,mobleev01,2023,PO,CLE,364,188,-6.611904149129612,3.566269293989153,-3.045634855140459,-6.750796883935328,15.76907738482582,9.018280500890496,-6.940587569924345,6.215061054523569,-.7255265154007757,.2031616890978316,0,.2031616890978316,-7.439901685963604,5.413233513882429,-2.026668172081175,1.419732681507367
Evan Mobley,mobleev01,2023,RS,CLE,5488,2715,-1.891762753741919,1.637975432797145,-.2537873209447741,1.756243519315631,-.0554070510963859,1.700836468219245,-1.267062765351033,1.318751691501166,.051688926150133,3.851346343635806,3.851346343635806,0,-.6039359359814679,2.14313149679033,1.539195560808862,-.7681082517601672
Isaiah Mobley,mobleis01,2023,RS,CLE,171,84,-.4572541425093148,2.528033508717865,2.07077936620855,-1.33662540099614,12.99995034021051,11.66332493921437,-.6962474737040181,4.792696726225661,4.096449252521643,.2899684916802877,.2899684916802877,0,.1708592107826516,3.175033418092543,3.345892628875195,-1.186236817402415
Chima Moneke,monekch01,2023,RS,SAC,18,8,-14.15986499207089,-10.84644696200915,-25.00631195408004,-25.04925287307426,-9.336168177517996,-34.38542105059226,-17.38698196040112,-11.15857302860619,-28.54555498900731,-.1104377145609095,-.1104377145609095,0,-12.01127377978584,-10.84513308558971,-22.85640686537555,4.937619796902148
Malik Monk,monkma01,2023,PO,SAC,446,205,4.738440441616105,.0684743967288134,4.806914838344919,10.44212670668887,10.33127268599275,20.77339939268162,6.271741278244822,2.192977455987583,8.464718734232406,1.217083194307021,0,1.217083194307021,4.976211580195557,2.067677850592556,7.043889430788113,.5970811659846237
Malik Monk,monkma01,2023,RS,SAC,3711,1719,2.33968364776126,-2.508650856469262,-.1689672087080019,-3.745673769356537,2.581577418511022,-1.164096350845516,1.128900499435767,-1.591434728982746,-.4625342295469788,2.036687444239307,2.036687444239307,0,1.385846055147259,-2.258815904740218,-.8729698495929583,1.534629876345674
Moses Moody,moodymo01,2023,PO,GSW,343,161,2.745524865567383,-1.700934192431171,1.044590673136212,-2.584851798294023,-2.288573906845872,-4.873425705139895,1.816972916621478,-1.984666251793315,-.167693335171837,.2170228596559232,0,.2170228596559232,.240272056290742,-1.989196494300914,-1.748924438010172,-.7851505786778055
Moses Moody,moodymo01,2023,RS,GSW,1769,817,-1.867724213726858,-1.192730307118615,-3.060454520845473,-1.482703383309633,-.6054649307783206,-2.088168314087954,-1.893760662939695,-1.15038636497498,-3.044147027914675,-.1225745337770004,-.1225745337770004,0,-1.737804162315004,-1.898635993068701,-3.636440155383705,-.0294478042234298
Xavier Moon,moonxa01,2023,RS,LAC,40,20,-1.832588274693666,.3276947345888038,-1.504893540104862,-8.858686500154139,12.16627498981519,3.307588489661056,-3.364555282873385,2.857244984877656,-.5073102979957285,.0224561459557995,.0224561459557995,0,-1.21593705017042,2.091786924071354,.8758498739009342,-1.888881382462225
Wendell Moore Jr.,moorewe01,2023,PO,MIN,5,2,-31.62695261846793,-10.04787679635062,-41.67482941481855,-16.79180773696913,41.80018631169975,25.00837857473062,-30.39044320318116,-.1603859948998086,-30.55082919808097,-.030448701006582,0,-.030448701006582,-28.16019762082796,-16.75797392601258,-44.91817154684054,4.006149272546765
Wendell Moore Jr.,moorewe01,2023,RS,MIN,346,153,-3.128985187517593,-.6981095380769358,-3.827094725594529,-8.026197548685154,-2.242647747843928,-10.26884529652908,-4.314036739230381,-1.059995351652461,-5.374032090882841,-.2062842354991233,-.2062842354991233,0,-4.12533923408867,-1.532933226553798,-5.658272460642468,.7148558005873162
Ja Morant,moranja01,2023,PO,MEM,400,187,1.435156990469802,1.902556116063039,3.33771310653284,6.009465764026663,-1.986237752754828,4.023228011271835,2.605208002984257,1.213680428250872,3.818888431235129,.6583703411984924,0,.6583703411984924,2.227014693326982,1.009642557342933,3.236657250669915,1.826225019823092
Ja Morant,moranja01,2023,RS,MEM,4160,1948,5.545159483526652,.4137854029764277,5.95894488650308,-.1587603618093134,3.130943545714842,2.972183183905529,4.65516035829683,.9584197801136822,5.613580138410512,8.382335436592435,8.382335436592435,0,3.528855380353207,1.047440536384769,4.576295916737976,.8503218948173482
